0,1,2,3
5280,DB00356,DB00844,1
5281,DB00356,DB00850,1
5282,DB00356,DB00906,1
5285,DB00356,DB00934,1
5288,DB00356,DB00962,1
5289,DB00356,DB00967,1
5290,DB00356,DB00980,1
5291,DB00356,DB00985,1
5292,DB00356,DB00996,1
5293,DB00356,DB01002,1
5296,DB00356,DB01065,1
5297,DB00356,DB01068,1
5298,DB00356,DB01069,1
5299,DB00356,DB01080,1
5302,DB00356,DB01106,1
5303,DB00356,DB01114,1
5304,DB00356,DB01156,-1
5305,DB00356,DB01173,1
5306,DB00356,DB01175,1
5307,DB00356,DB01176,1
5310,DB00356,DB01198,1
5311,DB00356,DB01202,1
5312,DB00356,DB01215,1
5313,DB00356,DB01219,1
5314,DB00356,DB01221,1
5315,DB00356,DB01224,1
5316,DB00356,DB01235,1
5317,DB00356,DB01236,1
5318,DB00356,DB01238,1
5321,DB00356,DB01440,1
5322,DB00356,DB01452,1
5323,DB00356,DB01544,1
5324,DB00356,DB01545,1
5325,DB00356,DB01551,1
5326,DB00356,DB01558,1
5327,DB00356,DB01563,1
5328,DB00356,DB01588,1
5329,DB00356,DB01589,1
5330,DB00356,DB01595,1
5331,DB00356,DB01623,1
5332,DB00356,DB02665,1
5333,DB00356,DB02703,1
5334,DB00356,DB04844,1
5335,DB00356,DB05271,1
5338,DB00358,DB00180,1
5339,DB00358,DB00184,1
5340,DB00358,DB00185,1
5343,DB00358,DB00204,1
5344,DB00358,DB00209,-1
5345,DB00358,DB00216,1
5346,DB00358,DB00218,1
5347,DB00358,DB00230,-1
5350,DB00358,DB00261,1
5351,DB00358,DB00273,-1
5352,DB00358,DB00313,-1
5353,DB00358,DB00324,1
5354,DB00358,DB00332,-1
5355,DB00358,DB00363,1
5358,DB00358,DB00376,-1
5359,DB00358,DB00387,-1
5360,DB00358,DB00394,1
5361,DB00358,DB00424,-1
5362,DB00358,DB00433,1
5363,DB00358,DB00439,1
5364,DB00358,DB00450,1
5365,DB00358,DB00489,1
5366,DB00358,DB00521,1
5367,DB00358,DB00523,1
5368,DB00358,DB00530,1
5369,DB00358,DB00539,1
5372,DB00358,DB00556,1
5373,DB00358,DB00572,-1
5374,DB00358,DB00575,1
5375,DB00358,DB00591,1
5376,DB00358,DB00593,-1
5377,DB00358,DB00599,-1
5380,DB00358,DB00612,1
5381,DB00358,DB00623,1
5382,DB00358,DB00628,-1
5383,DB00358,DB00648,-1
5384,DB00358,DB00670,-1
5385,DB00358,DB00679,1
5386,DB00358,DB00687,1
5387,DB00358,DB00697,-1
5388,DB00358,DB00709,1
5389,DB00358,DB00732,-1
5390,DB00358,DB00738,1
5391,DB00358,DB00740,-1
5392,DB00358,DB00742,1
5397,DB00358,DB00758,1
5398,DB00358,DB00776,-1
5399,DB00358,DB00783,1
5400,DB00358,DB00804,-1
5401,DB00358,DB00809,-1
5402,DB00358,DB00810,-1
5403,DB00358,DB00819,-1
5404,DB00358,DB00829,-1
5407,DB00358,DB00882,1
5410,DB00358,DB00909,-1
5411,DB00358,DB00949,-1
5412,DB00358,DB00960,1
5415,DB00358,DB00973,1
5416,DB00358,DB00977,1
5417,DB00358,DB00979,-1
5418,DB00358,DB00986,-1
5421,DB00358,DB01019,1
5422,DB00358,DB01030,1
5423,DB00358,DB01036,-1
5426,DB00358,DB01068,-1
5427,DB00358,DB01069,1
5428,DB00358,DB01080,-1
5429,DB00358,DB01085,1
5430,DB00358,DB01100,1
5431,DB00358,DB01155,1
5432,DB00358,DB01165,1
5433,DB00358,DB01173,-1
5434,DB00358,DB01175,1
5435,DB00358,DB01182,1
5438,DB00358,DB01193,1
5439,DB00358,DB01195,1
5440,DB00358,DB01202,-1
5441,DB00358,DB01203,1
5442,DB00358,DB01215,-1
5443,DB00358,DB01224,1
5444,DB00358,DB01238,1
5445,DB00358,DB01261,1
5446,DB00358,DB01267,1
5447,DB00358,DB01273,1
5450,DB00358,DB01394,1
5451,DB00358,DB01396,1
5452,DB00358,DB01410,1
5453,DB00358,DB01590,1
5454,DB00358,DB01595,-1
5457,DB00358,DB02703,1
5460,DB00358,DB06781,1
5461,DB00360,DB00820,1
5464,DB00361,DB00216,1
5465,DB00361,DB00255,1
5466,DB00361,DB00363,1
5469,DB00361,DB00523,1
5470,DB00361,DB00530,1
5471,DB00361,DB00531,1
5472,DB00361,DB00539,1
5473,DB00361,DB00555,1
5474,DB00361,DB00575,1
5475,DB00361,DB00607,-1
5476,DB00361,DB00648,-1
5477,DB00361,DB00679,1
5478,DB00361,DB00709,1
5479,DB00361,DB00742,1
5480,DB00361,DB00745,-1
5481,DB00361,DB00751,1
5482,DB00361,DB00758,1
5483,DB00361,DB00783,1
5486,DB00361,DB00973,1
5487,DB00361,DB00977,1
5488,DB00361,DB01030,1
5489,DB00361,DB01156,-1
5490,DB00361,DB01183,1
5491,DB00361,DB01184,1
5492,DB00361,DB01193,1
5493,DB00361,DB01202,1
5494,DB00361,DB01203,1
5495,DB00361,DB01224,1
5496,DB00361,DB01238,1
5497,DB00361,DB01261,1
5498,DB00361,DB01394,1
5499,DB00361,DB01396,-1
5500,DB00361,DB01590,1
5501,DB00361,DB02703,1
5502,DB00361,DB04817,1
5503,DB00362,DB00204,-1
5504,DB00362,DB00230,1
5505,DB00362,DB00364,-1
5508,DB00362,DB00401,1
5511,DB00362,DB00528,1
5512,DB00362,DB00555,1
5515,DB00362,DB00681,-1
5518,DB00362,DB00996,1
5519,DB00362,DB01008,1
5520,DB00362,DB01054,1
5521,DB00362,DB01100,1
5522,DB00362,DB01244,1
5523,DB00362,DB01427,1
5524,DB00362,DB04743,1
5525,DB00362,DB06694,1
5528,DB00363,DB00177,-1
5529,DB00363,DB00181,1
5530,DB00363,DB00182,-1
5531,DB00363,DB00184,-1
5532,DB00363,DB00185,-1
5533,DB00363,DB00186,1
5534,DB00363,DB00191,-1
5535,DB00363,DB00197,-1
5536,DB00363,DB00204,1
5539,DB00363,DB00218,1
5544,DB00363,DB00242,1
5545,DB00363,DB00245,-1
5546,DB00363,DB00248,1
5549,DB00363,DB00273,1
5550,DB00363,DB00277,-1
5551,DB00363,DB00279,-1
5552,DB00363,DB00284,-1
5553,DB00363,DB00291,1
5554,DB00363,DB00292,1
5555,DB00363,DB00296,-1
5556,DB00363,DB00297,-1
5557,DB00363,DB00300,-1
5558,DB00363,DB00305,1
5559,DB00363,DB00309,1
5560,DB00363,DB00313,1
5561,DB00363,DB00315,1
5564,DB00363,DB00331,-1
5567,DB00363,DB00341,1
5570,DB00363,DB00352,1
5571,DB00363,DB00356,-1
5572,DB00363,DB00358,1
5573,DB00363,DB00361,1
5574,DB00363,DB00366,1
5575,DB00363,DB00371,1
5576,DB00363,DB00373,-1
5577,DB00363,DB00374,1
5578,DB00363,DB00377,-1
5579,DB00363,DB00379,1
5580,DB00363,DB00380,1
5581,DB00363,DB00381,1
5582,DB00363,DB00391,1
5583,DB00363,DB00395,1
5584,DB00363,DB00401,1
5585,DB00363,DB00402,1
5586,DB00363,DB00408,1
5587,DB00363,DB00413,1
5588,DB00363,DB00419,-1
5589,DB00363,DB00421,1
5590,DB00363,DB00422,1
5591,DB00363,DB00423,1
5592,DB00363,DB00425,1
5593,DB00363,DB00427,1
5594,DB00363,DB00433,-1
5595,DB00363,DB00434,1
5598,DB00363,DB00450,1
5599,DB00363,DB00451,-1
5600,DB00363,DB00454,-1
5601,DB00363,DB00455,1
5602,DB00363,DB00470,1
5603,DB00363,DB00475,1
5606,DB00363,DB00491,-1
5609,DB00363,DB00514,1
5610,DB00363,DB00518,1
5611,DB00363,DB00521,-1
5612,DB00363,DB00526,1
5613,DB00363,DB00529,1
5614,DB00363,DB00530,-1
5615,DB00363,DB00531,1
5616,DB00363,DB00539,1
5617,DB00363,DB00543,1
5618,DB00363,DB00549,-1
5619,DB00363,DB00550,1
5620,DB00363,DB00552,1
5623,DB00363,DB00557,1
5624,DB00363,DB00567,-1
5625,DB00363,DB00568,-1
5626,DB00363,DB00575,-1
5627,DB00363,DB00590,1
5628,DB00363,DB00593,1
5629,DB00363,DB00599,1
5632,DB00363,DB00607,-1
5633,DB00363,DB00611,1
5634,DB00363,DB00612,-1
5635,DB00363,DB00623,1
5636,DB00363,DB00624,1
5637,DB00363,DB00628,1
5638,DB00363,DB00631,1
5639,DB00363,DB00633,1
5640,DB00363,DB00642,1
5641,DB00363,DB00643,1
5642,DB00363,DB00647,1
5643,DB00363,DB00648,-1
5644,DB00363,DB00652,1
5645,DB00363,DB00656,1
5646,DB00363,DB00660,1
5647,DB00363,DB00669,1
5650,DB00363,DB00674,1
5651,DB00363,DB00679,1
5652,DB00363,DB00690,1
5653,DB00363,DB00697,1
5654,DB00363,DB00699,-1
5655,DB00363,DB00704,1
5656,DB00363,DB00708,1
5657,DB00363,DB00710,1
5658,DB00363,DB00714,1
5659,DB00363,DB00717,-1
5660,DB00363,DB00731,-1
5663,DB00363,DB00738,1
5664,DB00363,DB00745,-1
5665,DB00363,DB00747,1
5666,DB00363,DB00751,-1
5667,DB00363,DB00753,1
5668,DB00363,DB00757,1
5669,DB00363,DB00758,-1
5670,DB00363,DB00763,1
5671,DB00363,DB00780,1
5674,DB00363,DB00808,1
5675,DB00363,DB00810,1
5676,DB00363,DB00813,1
5677,DB00363,DB00818,1
5678,DB00363,DB00829,1
5679,DB00363,DB00831,1
5680,DB00363,DB00842,1
5681,DB00363,DB00843,-1
5682,DB00363,DB00844,1
5683,DB00363,DB00850,-1
5684,DB00363,DB00851,1
5685,DB00363,DB00852,-1
5686,DB00363,DB00853,1
5689,DB00363,DB00889,1
5690,DB00363,DB00906,1
5691,DB00363,DB00909,1
5692,DB00363,DB00915,1
5693,DB00363,DB00918,-1
5694,DB00363,DB00921,1
5697,DB00363,DB00934,1
5698,DB00363,DB00938,1
5699,DB00363,DB00943,-1
5700,DB00363,DB00949,1
5701,DB00363,DB00952,1
5702,DB00363,DB00953,1
5703,DB00363,DB00958,1
5704,DB00363,DB00960,-1
5705,DB00363,DB00961,1
5706,DB00363,DB00962,1
5707,DB00363,DB00966,1
5708,DB00363,DB00967,1
5709,DB00363,DB00980,1
5712,DB00363,DB00987,1
5713,DB00363,DB00988,-1
5716,DB00363,DB01001,1
5719,DB00363,DB01008,1
5720,DB00363,DB01016,-1
5721,DB00363,DB01018,1
5722,DB00363,DB01029,-1
5723,DB00363,DB01030,1
5724,DB00363,DB01032,1
5727,DB00363,DB01037,1
5728,DB00363,DB01041,1
5729,DB00363,DB01042,1
5730,DB00363,DB01054,1
5733,DB00363,DB01067,-1
5734,DB00363,DB01068,1
5735,DB00363,DB01069,1
5736,DB00363,DB01071,1
5739,DB00363,DB01080,1
5740,DB00363,DB01081,1
5741,DB00363,DB01095,-1
5742,DB00363,DB01099,1
5743,DB00363,DB01100,1
5746,DB00363,DB01120,-1
5747,DB00363,DB01129,-1
5748,DB00363,DB01132,-1
5749,DB00363,DB01155,1
5750,DB00363,DB01156,-1
5751,DB00363,DB01162,1
5752,DB00363,DB01165,1
5753,DB00363,DB01166,1
5754,DB00363,DB01168,1
5755,DB00363,DB01171,-1
5756,DB00363,DB01173,1
5757,DB00363,DB01175,1
5758,DB00363,DB01176,1
5759,DB00363,DB01177,1
5760,DB00363,DB01181,1
5761,DB00363,DB01182,1
5762,DB00363,DB01184,1
5763,DB00363,DB01189,1
5764,DB00363,DB01192,-1
5767,DB00363,DB01198,1
5768,DB00363,DB01202,1
5771,DB00363,DB01215,1
5772,DB00363,DB01219,1
5775,DB00363,DB01233,1
5776,DB00363,DB01235,-1
5777,DB00363,DB01236,1
5778,DB00363,DB01238,-1
5779,DB00363,DB01239,1
5780,DB00363,DB01244,1
5781,DB00363,DB01251,-1
5784,DB00363,DB01261,-1
5787,DB00363,DB01274,1
5788,DB00363,DB01280,1
5789,DB00363,DB01367,1
5790,DB00363,DB01394,1
5791,DB00363,DB01400,1
5792,DB00363,DB01440,1
5793,DB00363,DB01452,1
5794,DB00363,DB01454,-1
5797,DB00363,DB01551,-1
5798,DB00363,DB01558,1
5799,DB00363,DB01563,1
5800,DB00363,DB01576,-1
5803,DB00363,DB01589,1
5804,DB00363,DB01590,1
5805,DB00363,DB01595,1
5808,DB00363,DB02546,1
5809,DB00363,DB02665,1
5810,DB00363,DB02703,1
5811,DB00363,DB03783,-1
5812,DB00363,DB04540,1
5813,DB00363,DB04844,1
5814,DB00363,DB04845,1
5817,DB00363,DB04878,-1
5818,DB00363,DB05109,1
5819,DB00363,DB05271,1
5820,DB00363,DB06148,-1
5821,DB00363,DB06288,1
5822,DB00363,DB06700,1
5823,DB00363,DB06701,-1
5824,DB00364,DB00218,-1
5825,DB00364,DB00251,-1
5826,DB00364,DB00362,-1
5827,DB00364,DB00391,-1
5828,DB00364,DB00451,-1
5829,DB00364,DB00681,-1
5830,DB00364,DB00695,-1
5831,DB00364,DB00738,-1
5834,DB00364,DB01059,-1
5837,DB00364,DB01141,-1
5838,DB00364,DB01155,-1
5841,DB00366,DB00181,1
5842,DB00366,DB00182,-1
5843,DB00366,DB00186,1
5844,DB00366,DB00191,-1
5845,DB00366,DB00230,1
5846,DB00366,DB00231,1
5847,DB00366,DB00241,1
5848,DB00366,DB00273,1
5849,DB00366,DB00292,1
5850,DB00366,DB00296,1
5851,DB00366,DB00297,1
5852,DB00366,DB00313,1
5853,DB00366,DB00323,1
5854,DB00366,DB00327,1
5855,DB00366,DB00341,1
5856,DB00366,DB00356,1
5857,DB00366,DB00363,1
5858,DB00366,DB00371,1
5859,DB00366,DB00391,1
5860,DB00366,DB00395,1
5861,DB00366,DB00402,1
5864,DB00366,DB00423,1
5867,DB00366,DB00433,1
5868,DB00366,DB00434,1
5871,DB00366,DB00455,1
5872,DB00366,DB00470,1
5875,DB00366,DB00494,1
5876,DB00366,DB00497,1
5877,DB00366,DB00543,1
5878,DB00366,DB00555,1
5879,DB00366,DB00557,1
5880,DB00366,DB00575,1
5881,DB00366,DB00593,1
5882,DB00366,DB00599,1
5885,DB00366,DB00628,1
5888,DB00366,DB00652,1
5891,DB00366,DB00679,1
5892,DB00366,DB00690,1
5893,DB00366,DB00697,1
5894,DB00366,DB00708,1
5895,DB00366,DB00737,1
5896,DB00366,DB00747,1
5897,DB00366,DB00753,1
5898,DB00366,DB00780,1
5899,DB00366,DB00802,1
5900,DB00366,DB00813,1
5901,DB00366,DB00818,1
5902,DB00366,DB00829,1
5903,DB00366,DB00831,1
5904,DB00366,DB00842,1
5905,DB00366,DB00844,1
5906,DB00366,DB00850,1
5907,DB00366,DB00906,1
5908,DB00366,DB00909,1
5909,DB00366,DB00921,1
5910,DB00366,DB00934,1
5913,DB00366,DB00962,1
5914,DB00366,DB00967,1
5915,DB00366,DB00980,1
5916,DB00366,DB00985,1
5917,DB00366,DB00996,1
5918,DB00366,DB01002,1
5919,DB00366,DB01018,1
5920,DB00366,DB01037,1
5921,DB00366,DB01041,1
5922,DB00366,DB01065,1
5923,DB00366,DB01068,1
5924,DB00366,DB01069,1
5925,DB00366,DB01080,1
5926,DB00366,DB01081,1
5927,DB00366,DB01100,1
5928,DB00366,DB01106,1
5929,DB00366,DB01114,1
5930,DB00366,DB01171,1
5931,DB00366,DB01173,1
5934,DB00366,DB01189,1
5935,DB00366,DB01192,1
5936,DB00366,DB01198,1
5937,DB00366,DB01202,1
5938,DB00366,DB01215,1
5939,DB00366,DB01219,1
5940,DB00366,DB01221,1
5941,DB00366,DB01224,1
5942,DB00366,DB01235,1
5943,DB00366,DB01236,1
5944,DB00366,DB01238,1
5945,DB00366,DB01239,1
5946,DB00366,DB01267,1
5947,DB00366,DB01367,1
5948,DB00366,DB01440,1
5949,DB00366,DB01452,1
5950,DB00366,DB01454,-1
5951,DB00366,DB01544,1
5952,DB00366,DB01545,1
5953,DB00366,DB01551,1
5954,DB00366,DB01558,1
5955,DB00366,DB01563,1
5956,DB00366,DB01576,-1
5957,DB00366,DB01577,-1
5958,DB00366,DB01588,1
5959,DB00366,DB01589,1
5960,DB00366,DB01595,1
5961,DB00366,DB01623,1
5964,DB00366,DB05271,1
5965,DB00366,DB06288,1
5966,DB00366,DB06698,-1
5967,DB00366,DB06700,1
5968,DB00367,DB00278,-1
5969,DB00367,DB00284,-1
5970,DB00367,DB00331,-1
5971,DB00367,DB00419,-1
5972,DB00367,DB00491,-1
5973,DB00367,DB00648,-1
5974,DB00367,DB00672,-1
5977,DB00367,DB01016,-1
5978,DB00367,DB01067,-1
5979,DB00367,DB01120,-1
5980,DB00367,DB01132,-1
5981,DB00367,DB01251,-1
5984,DB00367,DB04876,-1
5985,DB00367,DB04878,-1
5986,DB00368,DB00182,1
5987,DB00368,DB00191,1
5988,DB00368,DB00211,1
5989,DB00368,DB00214,1
5990,DB00368,DB00310,1
5995,DB00368,DB00489,-1
5996,DB00368,DB00521,-1
5997,DB00368,DB00524,1
5998,DB00368,DB00601,1
5999,DB00368,DB00612,1
6000,DB00368,DB00668,1
6001,DB00368,DB00695,1
6002,DB00368,DB00753,1
6003,DB00368,DB00780,1
6004,DB00368,DB00808,1
6005,DB00368,DB00816,1
6006,DB00368,DB00841,1
6007,DB00368,DB00852,1
6008,DB00368,DB00871,1
6009,DB00368,DB00880,1
6010,DB00368,DB00887,1
6011,DB00368,DB00935,1
6012,DB00368,DB00960,-1
6013,DB00368,DB00988,1
6014,DB00368,DB00999,1
6015,DB00368,DB01021,1
6016,DB00368,DB01037,1
6017,DB00368,DB01156,1
6018,DB00368,DB01171,1
6019,DB00368,DB01189,1
6020,DB00368,DB01193,1
6021,DB00368,DB01203,-1
6022,DB00368,DB01236,1
6023,DB00368,DB01288,1
6024,DB00368,DB01364,1
6025,DB00368,DB01366,1
6026,DB00368,DB01367,1
6027,DB00368,DB01407,1
6028,DB00368,DB01577,1
6029,DB00368,DB02665,1
6030,DB00368,DB02925,1
6031,DB00368,DB04861,-1
6032,DB00368,DB06148,-1
6033,DB00368,DB06262,1
6034,DB00368,DB06698,-1
6035,DB00368,DB06700,-1
6036,DB00369,DB00300,-1
6037,DB00371,DB00181,1
6038,DB00371,DB00184,-1
6039,DB00371,DB00186,1
6040,DB00371,DB00213,-1
6041,DB00371,DB00216,1
6042,DB00371,DB00230,1
6045,DB00371,DB00255,1
6046,DB00371,DB00273,1
6047,DB00371,DB00292,1
6048,DB00371,DB00296,1
6049,DB00371,DB00297,1
6052,DB00371,DB00327,1
6053,DB00371,DB00338,-1
6054,DB00371,DB00341,1
6055,DB00371,DB00356,1
6056,DB00371,DB00358,-1
6057,DB00371,DB00363,1
6058,DB00371,DB00366,1
6059,DB00371,DB00373,1
6060,DB00371,DB00391,1
6061,DB00371,DB00395,1
6062,DB00371,DB00402,1
6063,DB00371,DB00408,1
6064,DB00371,DB00413,1
6065,DB00371,DB00423,1
6066,DB00371,DB00425,1
6067,DB00371,DB00427,1
6068,DB00371,DB00433,1
6069,DB00371,DB00434,1
6070,DB00371,DB00439,1
6073,DB00371,DB00454,1
6074,DB00371,DB00455,1
6075,DB00371,DB00470,1
6076,DB00371,DB00475,1
6077,DB00371,DB00490,1
6078,DB00371,DB00494,1
6079,DB00371,DB00497,1
6082,DB00371,DB00539,1
6083,DB00371,DB00543,1
6084,DB00371,DB00555,1
6085,DB00371,DB00557,1
6086,DB00371,DB00575,1
6087,DB00371,DB00593,1
6088,DB00371,DB00599,1
6089,DB00371,DB00611,1
6090,DB00371,DB00623,1
6091,DB00371,DB00628,1
6092,DB00371,DB00633,1
6093,DB00371,DB00647,1
6094,DB00371,DB00652,1
6095,DB00371,DB00656,1
6096,DB00371,DB00660,1
6097,DB00371,DB00679,1
6098,DB00371,DB00690,1
6101,DB00371,DB00709,1
6102,DB00371,DB00736,-1
6103,DB00371,DB00737,1
6104,DB00371,DB00742,1
6105,DB00371,DB00745,-1
6106,DB00371,DB00747,1
6107,DB00371,DB00751,1
6108,DB00371,DB00753,1
6109,DB00371,DB00758,1
6110,DB00371,DB00783,1
6111,DB00371,DB00802,1
6112,DB00371,DB00813,1
6113,DB00371,DB00818,1
6114,DB00371,DB00822,-1
6115,DB00371,DB00829,1
6116,DB00371,DB00831,1
6117,DB00371,DB00842,1
6118,DB00371,DB00844,1
6119,DB00371,DB00850,1
6120,DB00371,DB00882,1
6121,DB00371,DB00906,1
6122,DB00371,DB00909,1
6123,DB00371,DB00921,1
6124,DB00371,DB00934,1
6125,DB00371,DB00949,1
6126,DB00371,DB00961,1
6127,DB00371,DB00962,1
6128,DB00371,DB00967,1
6131,DB00371,DB00980,1
6132,DB00371,DB00985,1
6133,DB00371,DB00996,1
6134,DB00371,DB01002,1
6135,DB00371,DB01018,1
6136,DB00371,DB01030,1
6137,DB00371,DB01041,1
6138,DB00371,DB01065,1
6139,DB00371,DB01068,1
6140,DB00371,DB01069,1
6143,DB00371,DB01083,-1
6148,DB00371,DB01173,1
6149,DB00371,DB01175,1
6150,DB00371,DB01176,1
6151,DB00371,DB01183,1
6152,DB00371,DB01184,1
6153,DB00371,DB01189,1
6154,DB00371,DB01192,1
6155,DB00371,DB01193,1
6156,DB00371,DB01198,1
6157,DB00371,DB01202,1
6158,DB00371,DB01203,1
6159,DB00371,DB01215,1
6160,DB00371,DB01219,1
6161,DB00371,DB01221,1
6162,DB00371,DB01224,1
6163,DB00371,DB01235,1
6164,DB00371,DB01236,1
6165,DB00371,DB01238,1
6166,DB00371,DB01239,1
6169,DB00371,DB01394,1
6172,DB00371,DB01452,1
6175,DB00371,DB01551,1
6176,DB00371,DB01558,1
6177,DB00371,DB01563,1
6180,DB00371,DB01590,1
6181,DB00371,DB01595,1
6182,DB00371,DB01623,1
6183,DB00371,DB02665,1
6184,DB00371,DB04844,1
6185,DB00371,DB05271,1
6186,DB00371,DB06148,-1
6187,DB00371,DB06288,1
6190,DB00373,DB00178,1
6191,DB00373,DB00185,1
6192,DB00373,DB00210,-1
6195,DB00373,DB00214,1
6196,DB00373,DB00234,1
6197,DB00373,DB00244,-1
6198,DB00373,DB00248,1
6199,DB00373,DB00273,-1
6202,DB00373,DB00292,1
6203,DB00373,DB00297,1
6204,DB00373,DB00305,1
6209,DB00373,DB00358,1
6210,DB00373,DB00361,1
6211,DB00373,DB00363,-1
6212,DB00373,DB00368,-1
6213,DB00373,DB00371,1
6214,DB00373,DB00374,1
6215,DB00373,DB00381,1
6216,DB00373,DB00384,1
6217,DB00373,DB00393,1
6218,DB00373,DB00401,1
6219,DB00373,DB00421,1
6224,DB00373,DB00451,-1
6225,DB00373,DB00455,1
6226,DB00373,DB00461,-1
6227,DB00373,DB00465,-1
6228,DB00373,DB00470,1
6231,DB00373,DB00492,1
6236,DB00373,DB00524,1
6237,DB00373,DB00528,1
6238,DB00373,DB00531,1
6239,DB00373,DB00542,1
6240,DB00373,DB00545,1
6243,DB00373,DB00605,-1
6244,DB00373,DB00612,1
6245,DB00373,DB00623,1
6246,DB00373,DB00633,1
6247,DB00373,DB00643,1
6248,DB00373,DB00651,-1
6249,DB00373,DB00654,1
6250,DB00373,DB00656,-1
6251,DB00373,DB00668,-1
6252,DB00373,DB00669,1
6253,DB00373,DB00672,1
6254,DB00373,DB00674,1
6255,DB00373,DB00679,-1
6256,DB00373,DB00690,1
6259,DB00373,DB00708,1
6260,DB00373,DB00712,-1
6263,DB00373,DB00727,1
6264,DB00373,DB00736,-1
6265,DB00373,DB00742,1
6266,DB00373,DB00744,-1
6267,DB00373,DB00745,-1
6268,DB00373,DB00747,1
6269,DB00373,DB00749,-1
6270,DB00373,DB00780,1
6271,DB00373,DB00784,-1
6274,DB00373,DB00806,1
6275,DB00373,DB00808,1
6276,DB00373,DB00810,1
6277,DB00373,DB00816,-1
6278,DB00373,DB00819,1
6279,DB00373,DB00820,1
6280,DB00373,DB00841,-1
6281,DB00373,DB00843,1
6282,DB00373,DB00850,1
6283,DB00373,DB00852,1
6284,DB00373,DB00862,1
6287,DB00373,DB00883,1
6288,DB00373,DB00887,1
6289,DB00373,DB00915,1
6290,DB00373,DB00921,1
6291,DB00373,DB00934,1
6292,DB00373,DB00935,1
6293,DB00373,DB00938,-1
6296,DB00373,DB00966,1
6297,DB00373,DB00967,1
6298,DB00373,DB00968,1
6299,DB00373,DB00983,-1
6300,DB00373,DB00989,1
6301,DB00373,DB00991,-1
6302,DB00373,DB00999,1
6303,DB00373,DB01001,-1
6304,DB00373,DB01014,-1
6305,DB00373,DB01016,1
6306,DB00373,DB01018,1
6307,DB00373,DB01019,1
6308,DB00373,DB01020,1
6311,DB00373,DB01029,1
6312,DB00373,DB01032,1
6313,DB00373,DB01037,1
6314,DB00373,DB01043,1
6315,DB00373,DB01054,1
6316,DB00373,DB01067,1
6317,DB00373,DB01069,1
6318,DB00373,DB01085,1
6319,DB00373,DB01100,1
6320,DB00373,DB01120,1
6321,DB00373,DB01143,1
6322,DB00373,DB01156,-1
6327,DB00373,DB01193,1
6328,DB00373,DB01196,1
6329,DB00373,DB01203,1
6330,DB00373,DB01210,1
6331,DB00373,DB01221,1
6332,DB00373,DB01223,-1
6333,DB00373,DB01224,1
6334,DB00373,DB01235,1
6335,DB00373,DB01238,1
6336,DB00373,DB01239,1
6337,DB00373,DB01240,1
6338,DB00373,DB01244,1
6341,DB00373,DB01267,1
6344,DB00373,DB01275,1
6345,DB00373,DB01288,-1
6348,DB00373,DB01367,1
6349,DB00373,DB01394,1
6350,DB00373,DB01396,1
6353,DB00373,DB01407,-1
6354,DB00373,DB01577,1
6355,DB00373,DB01595,1
6356,DB00373,DB01600,-1
6357,DB00373,DB01611,-1
6358,DB00373,DB04743,-1
6359,DB00373,DB04861,1
6360,DB00373,DB06262,-1
6361,DB00373,DB06694,1
6362,DB00373,DB06700,1
6363,DB00373,DB06712,1
6364,DB00373,DB06802,-1
6365,DB00373,DB07615,-1
6366,DB00374,DB00177,-1
6367,DB00374,DB00178,1
6370,DB00374,DB00214,1
6371,DB00374,DB00218,1
6372,DB00374,DB00235,1
6373,DB00374,DB00244,1
6374,DB00374,DB00261,1
6375,DB00374,DB00275,1
6376,DB00374,DB00278,1
6377,DB00374,DB00310,1
6378,DB00374,DB00313,-1
6379,DB00374,DB00338,-1
6380,DB00374,DB00346,1
6381,DB00374,DB00350,1
6382,DB00374,DB00363,1
6385,DB00374,DB00393,1
6386,DB00374,DB00401,1
6389,DB00374,DB00450,1
6390,DB00374,DB00461,1
6391,DB00374,DB00465,1
6392,DB00374,DB00489,1
6397,DB00374,DB00528,1
6398,DB00374,DB00533,1
6399,DB00374,DB00539,1
6400,DB00374,DB00542,1
6403,DB00374,DB00575,1
6404,DB00374,DB00580,1
6405,DB00374,DB00590,1
6406,DB00374,DB00604,1
6407,DB00374,DB00605,1
6408,DB00374,DB00612,1
6409,DB00374,DB00654,1
6410,DB00374,DB00679,1
6411,DB00374,DB00712,1
6412,DB00374,DB00738,1
6413,DB00374,DB00744,1
6416,DB00374,DB00757,1
6419,DB00374,DB00775,1
6420,DB00374,DB00780,1
6421,DB00374,DB00784,1
6422,DB00374,DB00795,1
6423,DB00374,DB00796,1
6424,DB00374,DB00806,1
6425,DB00374,DB00808,1
6426,DB00374,DB00820,1
6427,DB00374,DB00861,1
6428,DB00374,DB00862,1
6429,DB00374,DB00869,1
6430,DB00374,DB00880,1
6433,DB00374,DB00966,1
6434,DB00374,DB00968,1
6435,DB00374,DB00991,1
6438,DB00374,DB01014,1
6439,DB00374,DB01018,1
6440,DB00374,DB01021,1
6441,DB00374,DB01024,1
6444,DB00374,DB01054,1
6445,DB00374,DB01095,-1
6446,DB00374,DB01100,1
6447,DB00374,DB01143,1
6448,DB00374,DB01155,1
6449,DB00374,DB01165,1
6450,DB00374,DB01166,1
6451,DB00374,DB01171,1
6452,DB00374,DB01175,1
6455,DB00374,DB01193,1
6458,DB00374,DB01224,1
